t,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6
1.642335,-0.393873503,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.221001221,-0.001953602,-0.001953602,0.007326007,-0.007326007,-0.007326007
1.648288,-0.393873503,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.221001221,-0.001953602,-0.001953602,0.007326007,-0.007326007,-0.007326007
1.653503,-0.393873503,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.213186813,0.001953602,0.001953602,-0.007326007,-0.007326007,0.007326007
1.659859,-0.413710231,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.213186813,0.001953602,0.001953602,-0.007326007,-0.007326007,0.007326007
1.665029,-0.413710231,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.213186813,0.001953602,0.001953602,-0.007326007,-0.007326007,0.007326007
1.670177,-0.413710231,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.213186813,0.001953602,0.001953602,-0.007326007,-0.007326007,0.007326007
1.675858,-0.440032044,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.240537241,-0.001953602,-0.001953602,0.007326007,0.007326007,-0.007326007
1.680945,-0.440032044,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.240537241,-0.001953602,-0.001953602,0.007326007,0.007326007,-0.007326007
1.690310,-0.461013199,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.260073260,-0.001953602,-0.001953602,0.021978022,0.007326007,-0.007326007
1.695484,-0.461013199,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.260073260,-0.001953602,-0.001953602,0.021978022,0.007326007,-0.007326007
1.700722,-0.461013199,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.260073260,-0.001953602,-0.001953602,0.021978022,0.007326007,-0.007326007
1.706562,-0.489242390,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.256166056,-0.001953602,0.001953602,-0.007326007,-0.007326007,0.007326007
1.711903,-0.489242390,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.256166056,-0.001953602,0.001953602,-0.007326007,-0.007326007,0.007326007
1.717223,-0.489242390,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.252258852,-0.001953602,-0.001953602,0.007326007,-0.007326007,-0.007326007
1.722938,-0.510986496,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.252258852,-0.001953602,-0.001953602,0.007326007,-0.007326007,-0.007326007
1.728106,-0.510986496,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.252258852,-0.001953602,-0.001953602,0.007326007,-0.007326007,-0.007326007
1.733299,-0.536163882,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.267887668,0.001953602,-0.001953602,0.007326007,-0.021978022,-0.007326007
1.739248,-0.536163882,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.267887668,0.001953602,-0.001953602,0.007326007,-0.021978022,-0.007326007
1.744452,-0.536163882,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.267887668,0.001953602,-0.001953602,0.007326007,-0.021978022,-0.007326007
1.749627,-0.536163882,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.267887668,0.001953602,-0.001953602,0.007326007,-0.021978022,-0.007326007
1.755455,-0.564011597,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.271794872,-0.001953602,-0.001953602,-0.007326007,0.007326007,-0.021978022
1.760803,-0.564011597,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.271794872,-0.001953602,-0.001953602,-0.007326007,0.007326007,-0.021978022
1.765975,-0.590333410,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.279609280,-0.001953602,-0.001953602,-0.021978022,-0.021978022,-0.007326007
1.772233,-0.590333410,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.279609280,-0.001953602,-0.001953602,-0.021978022,-0.021978022,-0.007326007
1.777499,-0.590333410,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.279609280,-0.001953602,-0.001953602,-0.021978022,-0.021978022,-0.007326007
1.783163,-0.610551614,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.275702076,-0.001953602,-0.001953602,-0.021978022,0.007326007,-0.007326007
1.788399,-0.610551614,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.275702076,-0.001953602,-0.001953602,-0.021978022,0.007326007,-0.007326007
1.793538,-0.610551614,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.275702076,-0.001953602,-0.001953602,-0.021978022,0.007326007,-0.007326007
1.799304,-0.639925231,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.267887668,-0.001953602,-0.001953602,-0.007326007,-0.007326007,0.007326007
1.804454,-0.639925231,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.267887668,-0.001953602,-0.001953602,-0.007326007,-0.007326007,0.007326007
1.809560,-0.639925231,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.267887668,-0.001953602,-0.001953602,-0.007326007,-0.007326007,0.007326007
1.815711,-0.662432288,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.240537241,-0.001953602,0.001953602,0.007326007,0.007326007,-0.021978022
1.820790,-0.662432288,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.240537241,-0.001953602,0.001953602,0.007326007,0.007326007,-0.021978022
1.825948,-0.662432288,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.244444444,-0.001953602,-0.001953602,-0.007326007,0.007326007,-0.021978022
1.832322,-0.684557870,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.244444444,-0.001953602,-0.001953602,-0.007326007,0.007326007,-0.021978022
1.837554,-0.684557870,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.244444444,-0.001953602,-0.001953602,-0.007326007,0.007326007,-0.021978022
1.842748,-0.684557870,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.244444444,-0.001953602,-0.001953602,-0.007326007,0.007326007,-0.021978022
1.848321,-0.709735256,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.201465201,-0.001953602,-0.001953602,0.007326007,-0.021978022,-0.021978022
1.853452,-0.709735256,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.201465201,-0.001953602,-0.001953602,0.007326007,-0.021978022,-0.021978022
1.859535,-0.727664607,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.127228327,-0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.007326007
1.864801,-0.727664607,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.127228327,-0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.007326007
1.870001,-0.727664607,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.127228327,-0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.007326007
1.875659,-0.750553140,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.068620269,-0.009768010,-0.005860806,-0.021978022,-0.007326007,-0.007326007
1.880781,-0.750553140,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.068620269,-0.009768010,-0.005860806,-0.021978022,-0.007326007,-0.007326007
1.885941,-0.750553140,0.504501411,0.658999008,-0.031471733,-0.000953689,-0.000572213,-1.068620269,-0.009768010,-0.005860806,-0.021978022,-0.007326007,-0.007326007
1.891608,-0.768863966,0.503738460,0.658999008,-0.031471733,-0.000953689,-0.000572213,-0.986568987,-0.044932845,-0.001953602,-0.007326007,-0.007326007,-0.007326007
1.896801,-0.768863966,0.503738460,0.658999008,-0.031471733,-0.000953689,-0.000572213,-0.986568987,-0.044932845,-0.001953602,-0.007326007,-0.007326007,-0.007326007
1.902047,-0.768863966,0.503738460,0.658999008,-0.031471733,-0.000953689,-0.000572213,-0.986568987,-0.044932845,-0.001953602,-0.007326007,-0.007326007,-0.007326007
1.907688,-0.786793317,0.502594034,0.658999008,-0.031471733,-0.000953689,-0.000572213,-0.900610501,-0.072283272,-0.001953602,-0.021978022,-0.007326007,-0.007326007
1.912794,-0.786793317,0.502594034,0.658999008,-0.031471733,-0.000953689,-0.000572213,-0.900610501,-0.072283272,-0.001953602,-0.021978022,-0.007326007,-0.007326007
1.917850,-0.786793317,0.502594034,0.658999008,-0.031471733,-0.000953689,-0.000572213,-0.900610501,-0.072283272,-0.001953602,-0.021978022,-0.007326007,-0.007326007
1.923443,-0.801670863,0.501068132,0.658999008,-0.031853208,-0.000953689,-0.000572213,-0.771672772,-0.095726496,-0.001953602,-0.007326007,-0.007326007,0.007326007
1.932186,-0.801670863,0.501068132,0.658999008,-0.031853208,-0.000953689,-0.000572213,-0.771672772,-0.095726496,-0.001953602,-0.007326007,-0.007326007,0.007326007
1.937846,-0.815785458,0.498397803,0.658999008,-0.031853208,-0.000953689,-0.000572213,-0.611477411,-0.123076923,-0.001953602,-0.021978022,-0.007326007,-0.007326007
1.946500,-0.815785458,0.498397803,0.658999008,-0.031853208,-0.000953689,-0.000572213,-0.611477411,-0.123076923,-0.001953602,-0.021978022,-0.007326007,-0.007326007
1.951666,-0.815785458,0.498397803,0.658999008,-0.031853208,-0.000953689,-0.000572213,-0.388766789,-0.138705739,-0.001953602,-0.007326007,-0.007326007,-0.007326007
1.957456,-0.824559396,0.495727474,0.658999008,-0.031853208,-0.000953689,-0.000572213,-0.388766789,-0.138705739,-0.001953602,-0.007326007,-0.007326007,-0.007326007
1.962572,-0.824559396,0.495727474,0.658999008,-0.031853208,-0.000953689,-0.000572213,-0.388766789,-0.138705739,-0.001953602,-0.007326007,-0.007326007,-0.007326007
1.967813,-0.829137102,0.492294194,0.658999008,-0.031471733,-0.000953689,-0.000572213,-0.166056166,-0.138705739,-0.001953602,0.021978022,-0.007326007,-0.021978022
1.973840,-0.829137102,0.492294194,0.658999008,-0.031471733,-0.000953689,-0.000572213,-0.166056166,-0.138705739,-0.001953602,0.021978022,-0.007326007,-0.021978022
1.979045,-0.829137102,0.492294194,0.658999008,-0.031471733,-0.000953689,-0.000572213,-0.166056166,-0.138705739,-0.001953602,0.021978022,-0.007326007,-0.021978022
1.984923,-0.830281529,0.490386816,0.658999008,-0.031471733,-0.000953689,-0.000572213,-0.087912088,-0.142612943,-0.001953602,-0.021978022,-0.007326007,-0.007326007
1.990107,-0.830281529,0.490386816,0.658999008,-0.031471733,-0.000953689,-0.000572213,-0.087912088,-0.142612943,-0.001953602,-0.021978022,-0.007326007,-0.007326007
1.995301,-0.830281529,0.490386816,0.658999008,-0.031471733,-0.000953689,-0.000572213,-0.087912088,-0.142612943,-0.001953602,-0.021978022,-0.007326007,-0.007326007
2.001092,-0.829900053,0.487335012,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.041025641,-0.138705739,-0.001953602,0.007326007,-0.007326007,-0.021978022
2.006292,-0.829900053,0.487335012,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.041025641,-0.138705739,-0.001953602,0.007326007,-0.007326007,-0.021978022
2.011423,-0.828755627,0.485809110,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.087912088,-0.099633700,-0.001953602,-0.007326007,-0.021978022,-0.021978022
2.017411,-0.828755627,0.485809110,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.087912088,-0.099633700,-0.001953602,-0.007326007,-0.021978022,-0.021978022
2.022525,-0.828755627,0.485809110,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.087912088,-0.099633700,-0.001953602,-0.007326007,-0.021978022,-0.021978022
2.028447,-0.825703822,0.484283207,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.169963370,-0.084004884,-0.001953602,0.007326007,-0.007326007,0.007326007
2.033783,-0.825703822,0.484283207,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.169963370,-0.084004884,-0.001953602,0.007326007,-0.007326007,0.007326007
2.038993,-0.825703822,0.484283207,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.169963370,-0.084004884,-0.001953602,0.007326007,-0.007326007,0.007326007
2.044695,-0.821889067,0.483138781,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.212942613,-0.064468864,-0.001953602,0.007326007,0.007326007,-0.021978022
2.049871,-0.821889067,0.483138781,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.212942613,-0.064468864,-0.001953602,0.007326007,0.007326007,-0.021978022
2.055084,-0.821889067,0.483138781,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.212942613,-0.064468864,-0.001953602,0.007326007,0.007326007,-0.021978022
2.060799,-0.815403983,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.306715507,-0.033211233,-0.001953602,0.007326007,-0.007326007,0.007326007
2.066020,-0.815403983,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.306715507,-0.033211233,-0.001953602,0.007326007,-0.007326007,0.007326007
2.071117,-0.815403983,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.306715507,-0.033211233,-0.001953602,0.007326007,-0.007326007,0.007326007
2.077461,-0.806630045,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.412210012,-0.005860806,-0.001953602,-0.007326007,-0.007326007,0.007326007
2.082508,-0.806630045,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.412210012,-0.005860806,-0.001953602,-0.007326007,-0.007326007,0.007326007
2.087660,-0.806630045,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.412210012,-0.005860806,-0.001953602,-0.007326007,-0.007326007,0.007326007
2.093333,-0.798237583,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.505982906,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.007326007
2.098452,-0.798237583,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.505982906,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.007326007
2.103656,-0.798237583,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.505982906,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.007326007
2.109296,-0.787174792,0.481994354,0.658999008,-0.031853208,-0.000953689,-0.000572213,0.595848596,-0.001953602,0.001953602,-0.021978022,-0.021978022,-0.007326007
2.114481,-0.787174792,0.481994354,0.658999008,-0.031853208,-0.000953689,-0.000572213,0.595848596,-0.001953602,0.001953602,-0.021978022,-0.021978022,-0.007326007
2.119649,-0.787174792,0.481994354,0.658999008,-0.031853208,-0.000953689,-0.000572213,0.595848596,-0.001953602,0.001953602,-0.021978022,-0.021978022,-0.007326007
2.125504,-0.774204623,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.716971917,-0.001953602,-0.001953602,0.007326007,-0.007326007,-0.021978022
2.130673,-0.774204623,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.716971917,-0.001953602,-0.001953602,0.007326007,-0.007326007,-0.021978022
2.136439,-0.760090028,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.830280830,-0.001953602,-0.005860806,0.021978022,-0.007326007,0.007326007
2.141546,-0.760090028,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.830280830,-0.001953602,-0.005860806,0.021978022,-0.007326007,0.007326007
2.146589,-0.745975433,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.912332112,-0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.021978022
2.152661,-0.745975433,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.912332112,-0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.021978022
2.157677,-0.745975433,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.912332112,-0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.021978022
2.162837,-0.745975433,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,0.912332112,-0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.021978022
2.168464,-0.723849851,0.481994354,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.037362637,0.001953602,-0.005860806,-0.007326007,-0.007326007,-0.021978022
2.173576,-0.723849851,0.481994354,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.037362637,0.001953602,-0.005860806,-0.007326007,-0.007326007,-0.021978022
2.178828,-0.723849851,0.481994354,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.037362637,0.001953602,-0.005860806,-0.007326007,-0.007326007,-0.021978022
2.184664,-0.699053941,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.142857143,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.007326007
2.189797,-0.699053941,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.142857143,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.007326007
2.195035,-0.699053941,0.481994354,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.142857143,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.007326007
2.200786,-0.676928359,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.236630037,0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.021978022
2.205928,-0.676928359,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.236630037,0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.021978022
2.211138,-0.676928359,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.236630037,0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.021978022
2.216799,-0.650988022,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.252258852,-0.001953602,-0.001953602,-0.021978022,0.007326007,-0.007326007
2.221882,-0.650988022,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.252258852,-0.001953602,-0.001953602,-0.021978022,0.007326007,-0.007326007
2.226894,-0.650988022,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.252258852,-0.001953602,-0.001953602,-0.021978022,0.007326007,-0.007326007
2.232768,-0.626573587,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.299145299,-0.001953602,-0.001953602,-0.021978022,-0.007326007,-0.007326007
2.238083,-0.626573587,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.299145299,-0.001953602,-0.001953602,-0.021978022,-0.007326007,-0.007326007
2.244379,-0.603685054,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.338217338,0.001953602,0.001953602,-0.021978022,0.007326007,-0.007326007
2.249494,-0.603685054,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.338217338,0.001953602,0.001953602,-0.021978022,0.007326007,-0.007326007
2.254660,-0.603685054,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.338217338,0.001953602,0.001953602,-0.021978022,0.007326007,-0.007326007
2.260300,-0.577363241,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.361660562,0.001953602,-0.005860806,0.007326007,-0.021978022,-0.007326007
2.265460,-0.577363241,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.361660562,0.001953602,-0.005860806,0.007326007,-0.021978022,-0.007326007
2.270702,-0.577363241,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.361660562,0.001953602,-0.005860806,0.007326007,-0.021978022,-0.007326007
2.276430,-0.551804379,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.392918193,0.001953602,-0.001953602,-0.007326007,-0.036630037,-0.021978022
2.281578,-0.551804379,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.392918193,0.001953602,-0.001953602,-0.007326007,-0.036630037,-0.021978022
2.286749,-0.525482567,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.459340659,-0.001953602,-0.005860806,-0.007326007,-0.007326007,-0.007326007
2.292809,-0.525482567,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.459340659,-0.001953602,-0.005860806,-0.007326007,-0.007326007,-0.007326007
2.298198,-0.525482567,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.459340659,-0.001953602,-0.005860806,-0.007326007,-0.007326007,-0.007326007
2.304172,-0.491912718,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.498412698,-0.001953602,-0.001953602,-0.007326007,0.007326007,0.007326007
2.309400,-0.491912718,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.498412698,-0.001953602,-0.001953602,-0.007326007,0.007326007,0.007326007
2.314597,-0.491912718,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.498412698,-0.001953602,-0.001953602,-0.007326007,0.007326007,0.007326007
2.320354,-0.470168612,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.502319902,-0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.007326007
2.325502,-0.470168612,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.502319902,-0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.007326007
2.330620,-0.470168612,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.502319902,-0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.007326007
2.336646,-0.435072862,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.596092796,-0.001953602,-0.001953602,0.007326007,0.007326007,-0.021978022
2.341831,-0.435072862,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.596092796,-0.001953602,-0.001953602,0.007326007,0.007326007,-0.021978022
2.347013,-0.435072862,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.596092796,-0.001953602,-0.001953602,0.007326007,0.007326007,-0.021978022
2.352829,-0.401121538,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.603907204,-0.001953602,-0.001953602,-0.021978022,-0.007326007,0.021978022
2.358025,-0.401121538,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.603907204,-0.001953602,-0.001953602,-0.021978022,-0.007326007,0.021978022
2.363061,-0.401121538,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.603907204,-0.001953602,-0.001953602,-0.021978022,-0.007326007,0.021978022
2.368910,-0.361829557,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.658608059,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.021978022
2.373987,-0.361829557,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.658608059,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.021978022
2.379115,-0.361829557,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.658608059,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.021978022
2.384742,-0.337033646,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.642979243,-0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.007326007
2.389805,-0.337033646,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.642979243,-0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.007326007
2.394808,-0.337033646,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.642979243,-0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.007326007
2.400457,-0.309185931,0.482375830,0.658999008,-0.031853208,-0.001335164,-0.000572213,1.627350427,-0.001953602,0.001953602,-0.021978022,-0.007326007,-0.007326007
2.405579,-0.309185931,0.482375830,0.658999008,-0.031853208,-0.001335164,-0.000572213,1.627350427,-0.001953602,0.001953602,-0.021978022,-0.007326007,-0.007326007
2.410766,-0.309185931,0.482375830,0.658999008,-0.031853208,-0.001335164,-0.000572213,1.627350427,-0.001953602,0.001953602,-0.021978022,-0.007326007,-0.007326007
2.416514,-0.271801328,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.650793651,-0.001953602,0.001953602,0.007326007,-0.007326007,-0.007326007
2.421702,-0.271801328,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.650793651,-0.001953602,0.001953602,0.007326007,-0.007326007,-0.007326007
2.426765,-0.246623941,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.584371184,-0.001953602,-0.005860806,-0.007326007,-0.021978022,-0.007326007
2.432796,-0.246623941,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.584371184,-0.001953602,-0.005860806,-0.007326007,-0.021978022,-0.007326007
2.438087,-0.246623941,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.584371184,-0.001953602,-0.005860806,-0.007326007,-0.021978022,-0.007326007
2.443683,-0.220302129,0.482375830,0.658999008,-0.031853208,-0.001335164,-0.000572213,1.600000000,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.007326007
2.452217,-0.220302129,0.482375830,0.658999008,-0.031853208,-0.001335164,-0.000572213,1.600000000,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.007326007
2.457533,-0.186732280,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.545299145,-0.005860806,-0.001953602,0.007326007,-0.021978022,-0.007326007
2.463376,-0.186732280,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.545299145,-0.005860806,-0.001953602,0.007326007,-0.021978022,-0.007326007
2.468785,-0.186732280,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.545299145,-0.005860806,-0.001953602,0.007326007,-0.021978022,-0.007326007
2.474664,-0.158121614,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.510134310,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.021978022
2.479857,-0.158121614,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.510134310,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.021978022
2.485124,-0.158121614,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.510134310,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.021978022
2.490819,-0.131799802,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.486691087,0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.021978022
2.496034,-0.131799802,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.486691087,0.001953602,-0.001953602,-0.007326007,-0.007326007,-0.021978022
2.501247,-0.103189136,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.412454212,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.021978022
2.507156,-0.103189136,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.412454212,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.021978022
2.512195,-0.103189136,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.412454212,-0.001953602,-0.001953602,-0.007326007,-0.021978022,-0.021978022
2.517591,-0.082207980,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.353846154,-0.001953602,-0.001953602,-0.007326007,0.007326007,-0.007326007
2.522640,-0.082207980,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.353846154,-0.001953602,-0.001953602,-0.007326007,0.007326007,-0.007326007
2.527752,-0.082207980,0.482375830,0.658999008,-0.031853208,-0.000953689,-0.000572213,1.353846154,-0.001953602,-0.001953602,-0.007326007,0.007326007,-0.007326007
2.533262,-0.058937972,0.482375830,0.658999008,-0.031471733,-0.000953689,-0.000572213,1.287423687,-0.001953602,-0.001953602,-0.021978022,-0.007326007,-0.007326007
